,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
563, 2015 BMW X3 xDrive28d,"65,813","Tacoma, WA 98498",3.6, Diesel,27,34, AWD, Intercooled Turbo Diesel I-4 2.0 L/122, Black Sapphire Metallic,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$20,980"
564, 2017 Jeep Grand Cherokee Altitude,"44,404","Tacoma, WA 98498",3.6, Gasoline,-1,-1, 4WD, Regular Unleaded V-6 3.6 L/220, Bright White Clearcoat, Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$27,980"
565,Certified 2016 Toyota Highlander Limited,"72,223","Burlington, WA 98233",4.8, Gasoline,18,24, AWD, 3.5L V6 24V MPFI DOHC, Maroon, Almond, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$28,911"
566, 2018 Audi Q3 2.0T Sport Premium,"17,178","Olympia, WA 98502",4.1, Gasoline,20,28, FWD, 2.0L I4 16V GDI DOHC Turbo, Cortina White, Chestnut Brown, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,998"
567, 2020 Mazda CX-30 Preferred,"5,841","Olympia, WA 98502",3.4, Gasoline,24,31, AWD, 2.5L I4 16V GDI DOHC, Jet Black Mica, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$25,678"
568, 2019 Hyundai Kona Limited,"6,167","Port Angeles, WA 98362",4.3, Gasoline,26,29, AWD, 1.6L I4 16V GDI DOHC Turbo, Sonic Silver, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$23,977"
569, 2014 GMC Acadia Denali,"72,909","Port Angeles, WA 98362",4.3, Gasoline,16,23, AWD, 3.6L V6 24V GDI DOHC, Carbon Black Metallic, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$22,977"
570, 2017 Subaru Forester 2.5i Touring,"31,957","Bellingham, WA 98229",4.9, Gasoline,26,32, AWD, 2.5L H4 16V MPFI DOHC, Sepia Bronze Metallic, Brown, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$23,995"
571,Certified 2021 Toyota Highlander Hybrid XLE,"8,901","East Wenatchee, WA 98802",4.5, Hybrid,35,34, AWD, 2.5L I4 16V PDI DOHC Hybrid, Blizzard Pearl, Graphite, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$45,450"
572, 2018 Ford Fusion SE,"42,496","Selah, WA 98942",4.8, Gasoline,20,29, FWD," 4-Cyl, 2.5 Liter", White, Gray," Automatic, 6-Spd w/SelectShift",['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$16,999"
